dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases,group_value_label
BPI20PrepaidTravelCosts,saprpt,tabular_fm,y_true_na,22,206,0.9466019417475728,0.0533980582524271,206,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20PrepaidTravelCosts,saprpt,tabular_fm,y_true_na,23,49,0.0,1.0,47,Request For Payment REJECTED by ADMINISTRATION
BPI20PrepaidTravelCosts,saprpt,tabular_fm,y_true_na,25,43,0.8372093023255814,0.1627906976744185,41,Request For Payment REJECTED by EMPLOYEE
BPI20PrepaidTravelCosts,saprpt,tabular_fm,y_true_na,30,234,0.8547008547008547,0.1452991452991453,222,Request For Payment SUBMITTED by EMPLOYEE
BPI20PrepaidTravelCosts,saprpt,tabular_fm,y_true_na,31,187,0.9572192513368984,0.0427807486631015,187,Request Payment
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,2,212,0.9622641509433962,0.0377358490566037,212,<EOS>
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,3,222,0.990990990990991,0.009009009009009,222,Payment Handled
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,4,199,0.2311557788944723,0.7688442211055276,196,Permit APPROVED by ADMINISTRATION
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,5,90,0.0,1.0,90,Permit APPROVED by BUDGET OWNER
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,8,32,0.9375,0.0625,32,Permit FINAL_APPROVED by DIRECTOR
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,9,164,0.8597560975609756,0.1402439024390244,164,Permit FINAL_APPROVED by SUPERVISOR
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,17,207,0.0579710144927536,0.9420289855072465,207,Request For Payment APPROVED by ADMINISTRATION
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,18,93,0.010752688172043,0.989247311827957,93,Request For Payment APPROVED by BUDGET OWNER
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,22,206,0.9611650485436892,0.0388349514563106,206,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,23,49,0.0,1.0,47,Request For Payment REJECTED by ADMINISTRATION
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,25,43,0.8372093023255814,0.1627906976744185,41,Request For Payment REJECTED by EMPLOYEE
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,30,234,0.8333333333333334,0.1666666666666666,222,Request For Payment SUBMITTED by EMPLOYEE
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,y_true_na,31,187,0.9572192513368984,0.0427807486631015,187,Request Payment
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,2,212,0.9433962264150944,0.0566037735849056,212,<EOS>
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,3,222,0.9954954954954957,0.0045045045045044,222,Payment Handled
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,4,199,0.4623115577889447,0.5376884422110553,196,Permit APPROVED by ADMINISTRATION
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,5,90,0.0,1.0,90,Permit APPROVED by BUDGET OWNER
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,8,32,0.8125,0.1875,32,Permit FINAL_APPROVED by DIRECTOR
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,9,164,0.9146341463414634,0.0853658536585365,164,Permit FINAL_APPROVED by SUPERVISOR
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,17,207,0.9710144927536232,0.0289855072463768,207,Request For Payment APPROVED by ADMINISTRATION
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,18,93,0.5161290322580645,0.4838709677419355,93,Request For Payment APPROVED by BUDGET OWNER
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,22,206,0.9223300970873788,0.0776699029126213,206,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,23,49,0.0,1.0,47,Request For Payment REJECTED by ADMINISTRATION
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,25,43,0.7674418604651163,0.2325581395348837,41,Request For Payment REJECTED by EMPLOYEE
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,30,234,0.8760683760683761,0.1239316239316239,222,Request For Payment SUBMITTED by EMPLOYEE
BPI20PrepaidTravelCosts,transformer,sequence,y_true_na,31,187,0.983957219251337,0.016042780748663,187,Request Payment
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,2,374,0.9759358288770054,0.0240641711229946,374,<EOS>
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,3,318,1.0,0.0,318,Payment Handled
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,4,358,1.0,0.0,356,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,5,122,0.4016393442622951,0.5983606557377049,122,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,9,341,0.7390029325513197,0.2609970674486803,341,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,10,49,0.0,1.0,48,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,12,61,0.9836065573770492,0.0163934426229508,58,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,17,33,0.303030303030303,0.696969696969697,32,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,gemma-2-2b,llm,y_true_na,18,335,1.0,0.0,335,Request Payment
BPI20RequestForPayment,llama32-1b,llm,y_true_na,2,374,1.0,0.0,374,<EOS>
BPI20RequestForPayment,llama32-1b,llm,y_true_na,3,318,1.0,0.0,318,Payment Handled
BPI20RequestForPayment,llama32-1b,llm,y_true_na,4,358,1.0,0.0,356,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,llama32-1b,llm,y_true_na,5,122,0.8852459016393442,0.1147540983606557,122,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,llama32-1b,llm,y_true_na,9,341,0.4340175953079179,0.565982404692082,341,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,llama32-1b,llm,y_true_na,10,49,0.0,1.0,48,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,llama32-1b,llm,y_true_na,12,61,0.9836065573770492,0.0163934426229508,58,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,llama32-1b,llm,y_true_na,17,33,0.0909090909090909,0.9090909090909092,32,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,llama32-1b,llm,y_true_na,18,335,1.0,0.0,335,Request Payment
BPI20RequestForPayment,rnn,sequence,y_true_na,2,374,0.9812834224598932,0.0187165775401069,374,<EOS>
BPI20RequestForPayment,rnn,sequence,y_true_na,3,318,1.0,0.0,318,Payment Handled
BPI20RequestForPayment,rnn,sequence,y_true_na,4,358,0.994413407821229,0.0055865921787709,356,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,rnn,sequence,y_true_na,5,122,0.0,1.0,122,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,rnn,sequence,y_true_na,9,341,0.9912023460410556,0.0087976539589442,341,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,rnn,sequence,y_true_na,10,49,0.0,1.0,48,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,rnn,sequence,y_true_na,12,61,0.9836065573770492,0.0163934426229508,58,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,rnn,sequence,y_true_na,17,33,0.3333333333333333,0.6666666666666667,32,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,rnn,sequence,y_true_na,18,335,1.0,0.0,335,Request Payment
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,2,374,0.9786096256684492,0.0213903743315507,374,<EOS>
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,3,318,1.0,0.0,318,Payment Handled
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,4,358,0.1703910614525139,0.8296089385474861,356,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,5,122,0.0,1.0,122,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,9,341,0.9912023460410556,0.0087976539589442,341,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,10,49,0.0,1.0,48,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,12,61,0.9836065573770492,0.0163934426229508,58,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,17,33,0.2727272727272727,0.7272727272727273,32,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,saprpt,tabular_fm,y_true_na,18,335,1.0,0.0,335,Request Payment
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,2,374,0.9331550802139036,0.0668449197860963,374,<EOS>
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,3,318,1.0,0.0,318,Payment Handled
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,4,358,0.0670391061452514,0.9329608938547486,356,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,5,122,0.0,1.0,122,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,9,341,0.9941348973607038,0.0058651026392961,341,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,10,49,0.0,1.0,48,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,12,61,0.9836065573770492,0.0163934426229508,58,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,17,33,0.8484848484848485,0.1515151515151515,32,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,tabpfn3,tabular_fm,y_true_na,18,335,1.0,0.0,335,Request Payment
BPI20RequestForPayment,transformer,sequence,y_true_na,2,374,0.9786096256684492,0.0213903743315507,374,<EOS>
BPI20RequestForPayment,transformer,sequence,y_true_na,3,318,1.0,0.0,318,Payment Handled
BPI20RequestForPayment,transformer,sequence,y_true_na,4,358,1.0,0.0,356,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,transformer,sequence,y_true_na,5,122,0.0,1.0,122,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,transformer,sequence,y_true_na,9,341,0.9941348973607038,0.0058651026392961,341,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,transformer,sequence,y_true_na,10,49,0.0,1.0,48,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,transformer,sequence,y_true_na,12,61,0.9836065573770492,0.0163934426229508,58,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,transformer,sequence,y_true_na,17,33,0.3333333333333333,0.6666666666666667,32,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,transformer,sequence,y_true_na,18,335,1.0,0.0,335,Request Payment
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,2,164,0.75,0.25,164,<EOS>
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,3,129,0.2325581395348837,0.7674418604651163,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,4,44,0.1136363636363636,0.8863636363636364,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,8,112,0.9553571428571428,0.044642857142857,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,12,47,0.8723404255319149,0.127659574468085,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,17,131,0.8931297709923665,0.1068702290076335,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,18,174,0.942528735632184,0.0574712643678161,174,End trip
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,19,144,0.9375,0.0625,141,Payment Handled
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,20,162,0.2345679012345679,0.7654320987654322,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,21,57,0.0,1.0,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,25,150,0.8866666666666667,0.1133333333333332,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,36,50,0.28,0.72,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,41,39,0.6923076923076923,0.3076923076923077,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,49,48,0.25,0.75,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,51,70,0.3142857142857143,0.6857142857142857,69,Send Reminder
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,52,171,0.8654970760233918,0.1345029239766082,171,Start trip
BPI20TravelPermitData,llama32-1b,llm,y_true_na,2,164,0.7682926829268293,0.2317073170731707,164,<EOS>
BPI20TravelPermitData,llama32-1b,llm,y_true_na,3,129,0.9457364341085271,0.0542635658914728,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,4,44,0.0,1.0,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,llama32-1b,llm,y_true_na,8,112,0.9732142857142856,0.0267857142857143,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,12,47,0.6808510638297872,0.3191489361702128,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,y_true_na,17,131,0.7480916030534351,0.2519083969465648,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,y_true_na,18,174,0.8505747126436781,0.1494252873563218,174,End trip
BPI20TravelPermitData,llama32-1b,llm,y_true_na,19,144,0.8958333333333334,0.1041666666666666,141,Payment Handled
BPI20TravelPermitData,llama32-1b,llm,y_true_na,20,162,1.0,0.0,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,21,57,0.0,1.0,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,llama32-1b,llm,y_true_na,25,150,0.8933333333333333,0.1066666666666666,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,y_true_na,36,50,0.88,0.12,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,41,39,0.6666666666666666,0.3333333333333333,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,y_true_na,49,48,0.0,1.0,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,llama32-1b,llm,y_true_na,51,70,0.3142857142857143,0.6857142857142857,69,Send Reminder
BPI20TravelPermitData,llama32-1b,llm,y_true_na,52,171,0.8947368421052632,0.1052631578947368,171,Start trip
BPI20TravelPermitData,rnn,sequence,y_true_na,2,164,0.823170731707317,0.1768292682926829,164,<EOS>
BPI20TravelPermitData,rnn,sequence,y_true_na,3,129,0.9767441860465116,0.0232558139534884,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,4,44,0.7727272727272727,0.2272727272727273,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,rnn,sequence,y_true_na,8,112,0.9285714285714286,0.0714285714285714,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,y_true_na,9,32,0.03125,0.96875,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,12,47,0.8936170212765957,0.1063829787234043,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,y_true_na,17,131,0.9083969465648856,0.0916030534351145,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,y_true_na,18,174,0.9080459770114944,0.0919540229885057,174,End trip
BPI20TravelPermitData,rnn,sequence,y_true_na,19,144,0.9444444444444444,0.0555555555555555,141,Payment Handled
BPI20TravelPermitData,rnn,sequence,y_true_na,20,162,0.0987654320987654,0.9012345679012346,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,21,57,0.0350877192982456,0.9649122807017544,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,rnn,sequence,y_true_na,25,150,0.92,0.0799999999999999,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,y_true_na,36,50,0.86,0.14,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,41,39,0.8461538461538461,0.1538461538461538,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,y_true_na,49,48,0.2083333333333333,0.7916666666666666,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,rnn,sequence,y_true_na,51,70,0.2,0.8,69,Send Reminder
BPI20TravelPermitData,rnn,sequence,y_true_na,52,171,0.9064327485380116,0.0935672514619883,171,Start trip
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,2,164,0.7682926829268293,0.2317073170731707,164,<EOS>
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,3,129,0.7829457364341085,0.2170542635658915,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,4,44,0.0,1.0,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,8,112,0.9732142857142856,0.0267857142857143,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,12,47,0.8723404255319149,0.127659574468085,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,17,131,0.7938931297709924,0.2061068702290076,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,18,174,0.8793103448275862,0.1206896551724138,174,End trip
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,19,144,0.9375,0.0625,141,Payment Handled
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,20,162,0.3209876543209876,0.6790123456790124,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,21,57,0.0701754385964912,0.9298245614035088,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,25,150,0.8066666666666666,0.1933333333333333,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,36,50,0.82,0.18,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,41,39,0.6410256410256411,0.3589743589743589,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,49,48,0.1666666666666666,0.8333333333333334,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,51,70,0.3,0.7,69,Send Reminder
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,52,171,0.6608187134502924,0.3391812865497076,171,Start trip
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,2,164,0.7134146341463414,0.2865853658536585,164,<EOS>
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,3,129,0.0387596899224806,0.9612403100775194,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,4,44,0.0,1.0,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,8,112,0.9732142857142856,0.0267857142857143,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,12,47,0.8723404255319149,0.127659574468085,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,17,131,0.816793893129771,0.1832061068702289,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,18,174,0.8793103448275862,0.1206896551724138,174,End trip
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,19,144,0.9375,0.0625,141,Payment Handled
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,20,162,0.2592592592592592,0.7407407407407407,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,21,57,0.0,1.0,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,25,150,0.8533333333333334,0.1466666666666666,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,36,50,0.26,0.74,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,41,39,0.717948717948718,0.282051282051282,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,49,48,0.2083333333333333,0.7916666666666666,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,51,70,0.1714285714285714,0.8285714285714285,69,Send Reminder
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,52,171,0.6198830409356725,0.3801169590643275,171,Start trip
BPI20TravelPermitData,transformer,sequence,y_true_na,2,164,0.7195121951219512,0.2804878048780488,164,<EOS>
BPI20TravelPermitData,transformer,sequence,y_true_na,3,129,0.9844961240310076,0.0155038759689922,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,4,44,0.9090909090909092,0.0909090909090909,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,transformer,sequence,y_true_na,8,112,0.9375,0.0625,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,transformer,sequence,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,12,47,0.8936170212765957,0.1063829787234043,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,transformer,sequence,y_true_na,17,131,0.9389312977099236,0.0610687022900763,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,transformer,sequence,y_true_na,18,174,0.9252873563218392,0.0747126436781608,174,End trip
BPI20TravelPermitData,transformer,sequence,y_true_na,19,144,0.9583333333333334,0.0416666666666666,141,Payment Handled
BPI20TravelPermitData,transformer,sequence,y_true_na,20,162,0.0,1.0,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,21,57,0.0526315789473684,0.9473684210526316,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,transformer,sequence,y_true_na,25,150,0.86,0.14,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,transformer,sequence,y_true_na,36,50,0.9,0.0999999999999999,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,41,39,0.7692307692307693,0.2307692307692307,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,transformer,sequence,y_true_na,49,48,0.1875,0.8125,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,transformer,sequence,y_true_na,50,171,0.8947368421052632,0.1052631578947368,166,Request Payment
BPI20TravelPermitData,transformer,sequence,y_true_na,51,70,0.2571428571428571,0.7428571428571429,69,Send Reminder
BPI20TravelPermitData,transformer,sequence,y_true_na,52,171,0.8771929824561403,0.1228070175438597,171,Start trip
